"paperId","reviewerId","text","state"
"00129af18e78df4e4b7213030792435fdd4d45fa","143760751","ObSXoyIIveieShkjAC ekESKGLsYnprUrldzbPE GpwcQVbsyF","accepted"
"00129af18e78df4e4b7213030792435fdd4d45fa","87977178","QVebdVSrrmGboUPbMVBntFoEDmaZpp SPUAWbSbNQOBHOWLjxp","rejected"
"00129af18e78df4e4b7213030792435fdd4d45fa","2066763332","BfgFSlrdIu tFtPSVoMPDKltbAusxFYlWLArTEMJMHbyuFaOUu","accepted"
"0012b80d18d21dc6f1e967a74f71a99a631acb03","3044277","KsSypUyxQJpjETxlNqZpmaNIzKNHAegZ nuQUeJvarxZqQhpnn","accepted"
"0012b80d18d21dc6f1e967a74f71a99a631acb03","1988484401","KUIvIYZTNBjHaScryQ RoKFoMpKEBB odnkVlKrPPwDasewkna","rejected"
"0012b80d18d21dc6f1e967a74f71a99a631acb03","3899780","XtGnWdwkvgpViLirAgGMVycznPCCsIdVCePkvA UEqZVCuhVdi","rejected"
"0012ccbb7b3048d3a2497f058802e04303938a10","3406724","XtMIhBDasHCxJBPOnzbKBfOqhkNZjjslKyTMhCkDUsjbeNJjgk","accepted"
"0012ccbb7b3048d3a2497f058802e04303938a10","2050402","sOGJiBJoNBqhPSnuEMfpvtbQM mPOxgYiVOddjG pZHShYNKqW","rejected"
"0012ccbb7b3048d3a2497f058802e04303938a10","3184114","bThjpICkioYlRBjcoqeDolbRCddZVWlJ PjzjOVYeLaIJnNOHG","accepted"
"0012daac1ffbe2a38dec6bd863443e0c178c8359","40690979","LYDGFxqsrvRrGqNiLRZzlBQpbThDEiBdgVBNVrqUygduzNqqLs","rejected"
"0012daac1ffbe2a38dec6bd863443e0c178c8359","103230999","HXCTIrOLCoOiKUtODguVVLuw VffXdcfJLPOZiGSaNCjIA LwO","accepted"
"0012daac1ffbe2a38dec6bd863443e0c178c8359","1805974389","EpdtcjjZywvuTjwaYzyQQPVkexUgKFCXpBrYSTSjRBAjydLfzr","rejected"
"0012e00e465986a9d1f0391ff7260d57fb8b89a3","40161233","rwwkR qUzLDWjCJItJCSWRAYfWtgXJXkOkgxF cHpRhDekcWth","accepted"
"0012e00e465986a9d1f0391ff7260d57fb8b89a3","2922874","GliiWCTPFVdpfrCZohVCdvaWPBIldSMFnrgAwdNmlhhPbuYzpM","accepted"
"0012e00e465986a9d1f0391ff7260d57fb8b89a3","3338091","PyBWOPCKctbZZXztLSICGKmMgzcqCXcLQMKaSukdHpHewGgrIB","rejected"
"0012e8a9544e195ee0d14e68846fe32a6a6204e7","1745656","dXjDdjAgEYiMeYNGYnEPTumEYuuZbGKiFPEFnEliXmpXMJHieJ","accepted"
"0012e8a9544e195ee0d14e68846fe32a6a6204e7","2462564","FrQoqirbilLLzO ivxLkmIiGATYDCckFeWdgjYKWtrIStGuyzh","rejected"
"0012e8a9544e195ee0d14e68846fe32a6a6204e7","145730883","TuBlaWpEEmhRfuyJXpoZQjtWLJrEMTwePNzCBrYuDTeXTMKkaN","accepted"
"0012ef812e73a2047138ebd2f30b659d41ca5a39","1603029568","TCdos SjBDTyPLfdEhreZLvFInYf ZYRTQHKQjwGuTDuFaIGHa","rejected"
"0012ef812e73a2047138ebd2f30b659d41ca5a39","2288075224","gpaosyJ gUWGfNkPOEnhHoiRmOJlFkKQFLiPeFtCYADijJwMNV","rejected"
"0012ef812e73a2047138ebd2f30b659d41ca5a39","2202568651","tkYqMsbJrZajG BtwJeTjVWVtkAHkRHolvUpESnphfuzcmVquv","rejected"
"00131bc2554ccaf13b29ede648bab5284f56b031","1802126","mjGbSCuzWcYxRgjvElfwykJwtGUHhpHLdNXeThlJEwIC rqY V","rejected"
"00131bc2554ccaf13b29ede648bab5284f56b031","1970096","JspicM xT HyKsDZFXAQNkQeS FtcjrLmSjtxYmxFFIMaWEfXp","rejected"
"00131bc2554ccaf13b29ede648bab5284f56b031","2341277843","oPuurBOSQVMVMByGZImFjYHFsefWwuJRQfKyy OkoWeKZOSGna","accepted"
"00133d41d5ecef1a9d046d2b92bb2a23a335cb7c","2238453174","rgVViK xxNujtLMArNLEgJdBqxU sgXzXKUESSDiTBPuyWiLXs","rejected"
"00133d41d5ecef1a9d046d2b92bb2a23a335cb7c","2041134713","xRBqVsiNaxHmuPGgDnmyUlyjzQIFkzgRmDGncEncssyoVhrWlj","rejected"
"00133d41d5ecef1a9d046d2b92bb2a23a335cb7c","153671133","gywMtEIXOBSasMIVHkFqYVKyzRgbmekgMmmWGScFbkaONHhgiZ","accepted"
"00134cc068e19b0f9078cd71b4d7c5ead161d77d","144507373","BSxRtV zdyFmQnvHGvWatJnNzygAyJNHzDkCEVXNCf hhyeslP","rejected"
"00134cc068e19b0f9078cd71b4d7c5ead161d77d","2049085465","xiGtXwVdovvUYLTJMOksebSQFoQwoeqrdKxSnIoCblpmKoBdgG","accepted"
"00134cc068e19b0f9078cd71b4d7c5ead161d77d","3439605","DUtxogUg  c oROOYiMrCQDuncp xzrJTcieyvPkoBXNExslY","rejected"
"00136066db15cccbde9eb1b2b1a57c6c2e576f19","2180179437","MhhAMojeaJgIoKNShfXoYgfxWYntzKnopGMfh vKuNnBLXkSzR","rejected"
"00136066db15cccbde9eb1b2b1a57c6c2e576f19","2118240894","rvAxsZVkfmkObscFRNrkUxQXmSCreYkALqpiJnbiUoHVtWVfRw","rejected"
"00136066db15cccbde9eb1b2b1a57c6c2e576f19","2512432","JWM KCZQHrjq DoJYyPzmWLIpkNEAPlFCCgICzGLfQdCapeDFs","accepted"
"00137ad016ce8b0543b99c0c19f8c6c8e5c8a82e","1802604","YqIWzuPxWxVnOIjafWpFWftFGvHXRaTUiWIlBI SDdDYTmmVuN","accepted"
"00137ad016ce8b0543b99c0c19f8c6c8e5c8a82e","1770992","rTCpYQrHSuqosycqJyWoulwYA gMEXlIpCqAykCzzHZTVWPdFx","accepted"
"00137ad016ce8b0543b99c0c19f8c6c8e5c8a82e","2054915585","lGahbPAoFLCaYqNcXRlkYeWQfVUpEaqgfYRmLETSAMnRGCDh n","accepted"
"00138278daeef185d8e748a6209e75c408eb4b6c","48485495","chkyHUkYCUFCEnFZZPSsSavovtZAhJTuiPiCgVMKaKWCwweXC","accepted"
"00138278daeef185d8e748a6209e75c408eb4b6c","145213083","AyZj vRzqaFOkRGDMxdBAbSHL tphAXaUlGvPgCUfmxspVcphW","accepted"
"00138278daeef185d8e748a6209e75c408eb4b6c","1749500","AsmYicrmAJzCwZRWGZRMMwlXoJrGlIDbjceTnzEweQquPLCHtZ","rejected"
"0013a785d21e7c9218ecd5419ba78a4da5c7a33a","1693046","qASenvshALdvnRNIPfhRxrpgwyacDyJLBSXuaxRrrbgwIewDzx","rejected"
"0013a785d21e7c9218ecd5419ba78a4da5c7a33a","3300572","KFYJwWVkVNyOPaZdAYHwRCqlxKPOruIYSDHKhUNzGJDQEpzZkg","accepted"
"0013a785d21e7c9218ecd5419ba78a4da5c7a33a","145119559","sivTuXBNPkLinLOFryyIDhk BMOkaxuGOsdhrvmkIWVzIvuEOD","rejected"
"0013b3c2084ac866157f94198f024580b7a8d8e3","1384522991","vJWThAozuHrndcKHBrrULocXkCdsxNuQRMXpfgStfBnFztXoGP","rejected"
"0013b3c2084ac866157f94198f024580b7a8d8e3","2316559532","LsUPGIdMawmssCXpIovXtMTNumMdiArQOMyIEqmpnvPfuOFOVe","rejected"
"0013b3c2084ac866157f94198f024580b7a8d8e3","21058844","KmDHYTWotHOYcWYZfPqWBzXGZcLHMhCtNSyFdORh NoIgSSzQs","accepted"
"0013f8a4c441e39178c782b8935de5196f13e047","2025112","ZSbXELtzaQnBwKToDnTnHMpmEJe VgaLNMaKvBQiFwbeFrzFTi","rejected"
"0013f8a4c441e39178c782b8935de5196f13e047","2261459747","jmVgSKhKEoffeAnQZXEmqCftAvebMdXCYio jOtixAadbIPkon","accepted"
"0013f8a4c441e39178c782b8935de5196f13e047","40387978","jhCKoiJphNSiCww aPcPgidBDMmntHDSYworayzPjAECyRmyho","accepted"
"001416b5c47e69fd9e2da064fed18afba3978ee9","1435096567","OYsVuRlpSKnfPILAceGHPLCxJfJgh uVVEBkVBMWLEy KQhGud","rejected"
"001416b5c47e69fd9e2da064fed18afba3978ee9","145509516","urHWbFpFrBJQuUGIqtzGuUFQoLDBknKUezlTaOZ oUcpSCiJVM","accepted"
"001416b5c47e69fd9e2da064fed18afba3978ee9","1893334","eVYCpPdThUnnFmmUEslJOLbqAjytZgqyuDlenTDTvQyXwqjVZW","rejected"
"001432873e8163a12cb8905c1b4ead0b0678d310","144984789","TXdaANQOJYYAujYGwxbXSPWfqMNWbLPOvZHPVAwKBygACnYMY","accepted"
"001432873e8163a12cb8905c1b4ead0b0678d310","1915398","UXSr UEIkagkDxFjUZDBbcwdmJKtECesgKDAUzDYojOYnXVtiq","accepted"
"001432873e8163a12cb8905c1b4ead0b0678d310","5149388","PsyyOKEbODuCWDIEaMEVWVZWSViZBVJaHzYDbkEfNTTwyyYSwm","accepted"
"0014789cca963f8036b75c461955ced0cb9cf88d","3387859","TxggQkGl FBtZYxWxkyxPnnNXEZXDsUNwkiXNYDFvoqspBNzfr","rejected"
"0014789cca963f8036b75c461955ced0cb9cf88d","2056793535","vpvCMCGCCNcmbBdrMrxmytATxKB njlcvZXXnccZSaqmtHQgNv","accepted"
"0014789cca963f8036b75c461955ced0cb9cf88d","35108334","dQBXUNEwpldEhIQUydXcuJXrZnXhZLHhJWTPLocUmWChwALDJB","accepted"
"00148b146833f27c8136716d53edfb2813cc751a","39102196","XYbAzLyJDWghjrewtKgerVAmTcakXoRXdVNeujZnxFvuMMtVMR","accepted"
"00148b146833f27c8136716d53edfb2813cc751a","32084211","eWglMncVVqucdVYQtCPmimudXmWdWwIfrmMSdVvFuiSGMkZqln","rejected"
"00148b146833f27c8136716d53edfb2813cc751a","2108749483","USwxwTeQElNhUTEYJGVHBXgZTiytUGvXDsWHPLMwiqgsRFx XM","rejected"
"0014a3f86460286deb5e536da5e278eefcedf5df","66517007","byauGnhqrZiDVPjhQuFEKaTVdfSbHqztMRTatRaTDPiTYSNTlT","accepted"
"0014a3f86460286deb5e536da5e278eefcedf5df","3347391","OzDuohIMswyNPBwQqjwoqIgiAMrwkdHtqRErQwOlaOrsXVLxKk","accepted"
"0014a3f86460286deb5e536da5e278eefcedf5df","2108442403","vtdGzIunDRDFwlOzmjvmoVUEZ AS TLYiNtIMMGPpBjRaPwERZ","accepted"
"0014a816d4892038bac3c36bf0d15f6c36303f3c","1483754050","hSV LSqVORSqPalEAszxihruDwGQeDMudxuJmRJpMGgGsPsBXv","rejected"
"0014a816d4892038bac3c36bf0d15f6c36303f3c","145710131","gDXvAgckKWRBmI swNQbf KNiWMOwhlMkbvJLbHqNodktaMbLh","rejected"
"0014a816d4892038bac3c36bf0d15f6c36303f3c","1746514","WbABTOgGBXYfyZjOpggqhCaQheMopRzRzJBOkdFHILaeZbemfP","rejected"
"0014d9962db3976c36b3ff9b85bfce117e4323eb","1898863","HvNtIFuPfKMdGAEAKCnxBogudorkSyaaVxhCVSnbaeDOWoULHs","accepted"
"0014d9962db3976c36b3ff9b85bfce117e4323eb","2056427232","lAPioxSvViUWOqxlLCSBxyRnHjWWwkMiMCEGyMFxpnxHZnmFEN","rejected"
"0014d9962db3976c36b3ff9b85bfce117e4323eb","2125780","ntfLiUIa  jFfsYgaR qxafLfmFtZjnpB vUIuIMAvngbNcWwW","accepted"
"0014dfee9f24f676ee5e34f44206588e3d6b50c7","74229079","WunXaRJJSJDdXqimdRKsSGkdPWEKpgtXTbcydIMzoGsfcdEaio","rejected"
"0014dfee9f24f676ee5e34f44206588e3d6b50c7","2336524247","GJyEtZiYwyFUyBZQuYPMzToTUCOOipxpbMenSUeDJSELgeRNvh","rejected"
"0014dfee9f24f676ee5e34f44206588e3d6b50c7","40992776","qwdzKZMIcrlXFrdGQhXaXTyuLwOOqrALAnGdXvprAycjpVzsSb","rejected"
"0014e70ec8d51efcab438e73fd5d3c6ae21375c1","92294881","cTprlTwUZoDCXddvZToowxwdPQXSojFPCaWAKtsgLavqXhJvvq","rejected"
"0014e70ec8d51efcab438e73fd5d3c6ae21375c1","2435896","raUKRytPazjQwzmvDvBwOQTpJAGyuuvkUGOjVgvwSdZ iMuGdg","accepted"
"0014e70ec8d51efcab438e73fd5d3c6ae21375c1","48519520","yNjyoXcoZJhEXUhRMmSnfyXyMRWoEhlTYVMjfHqEhCyHbJQraA","rejected"
"0015050ee81c66d6d08ebefa1c3fda6bd1144cd3","48421584","yjvjrZwqvx djBxEaoFtyBDKzbkqGibBSgZYszFHC vJmNbOqh","accepted"
"0015050ee81c66d6d08ebefa1c3fda6bd1144cd3","2272319795","ncHzYOEEqQWREhZdVWljwkwczHzvOqzbVmWP xthshFcnAfTNg","rejected"
"0015050ee81c66d6d08ebefa1c3fda6bd1144cd3","2202598968","kRRsqmvEUIRgUeRBYOeBmjhpbLHCVQD hJoafdqdgLDBAVg r","rejected"
"00150b80b5452fc5faaf7d78080e2a11592553e1","2100836","QZxAvEaeJoJuiknOKfzTMmYaxoScqsnqgrXqPQkQHHFwcwcS M","accepted"
"00150b80b5452fc5faaf7d78080e2a11592553e1","1905428","oSGuhTigSjlOEexjKdNqKiqbEOWHSbuSfQBPxFWTEgaTfey xn","rejected"
"00150b80b5452fc5faaf7d78080e2a11592553e1","1709285","GMmnvGjLDHiVCgcsDOaJddeIGHAsHZjKNKpcvLOlzkMqebedDJ","accepted"
"001523134734a5b461a0ac33a68fa0f8cb1a843f","145119559","lydCNFDRpkmkYOdnWdOqpbFsKUuRSuxqsVRaJiovtPNVALTWOb","accepted"
"001523134734a5b461a0ac33a68fa0f8cb1a843f","145327436","zUTEqVYFKTGStmdJgIB hVdWqgBgxFVIvtplNubApXkQzrpZVA","accepted"
"001523134734a5b461a0ac33a68fa0f8cb1a843f","4035090","AO buNiXUShdUZnOUkwoyDHZNWrzERKHBl EgKDWDIyEPeTNQh","accepted"
"001528e5987d8864a0187dff279eafdce0fbe703","2589249","DcXkQtYlxicUZllnehmNhrgtttDWjKDTloFaTHgTpgGq lRXqm","accepted"
"001528e5987d8864a0187dff279eafdce0fbe703","2242703827","kCfpDpoDCfAoyckOWgryFElPNMCLKtfvqZwTqdeZBFTeOe KEG","accepted"
"001528e5987d8864a0187dff279eafdce0fbe703","1947730","tbIfDTIP VlgCxbYwGHHhNoMuLpaQDZEbcVTQFMqszqxzpUXXE","rejected"
"00152be354af0e7359ab555ba7014883a96db626","143902763","ODoSYVcxPtZsLlAljZ vrNntQCZDjNtCwCkWmPYktZOY EqkwH","accepted"
"00152be354af0e7359ab555ba7014883a96db626","1943164513","XSFAurraiPmbNSEJfjEfljMoHumzwqkZWMPzUDioMXnCRRyeTP","rejected"
"00152be354af0e7359ab555ba7014883a96db626","1784067","ynXaeAOqiXSWFjFNYwCFPVkEzWZODaiDTTOXcTwrCdaHAkQKoC","accepted"
"00153ec07a5bc71aa8820af43d136abb3a1c02cf","2214928766","GkETqsEtjOztWsGvrHyfitmgODKqciwU xHxwoKkRtUmmPJQyK","accepted"
"00153ec07a5bc71aa8820af43d136abb3a1c02cf","32427271","OxYmkYRVxeOqtENAaMX pxsyXgilIavLUDqDxrxXMSSbMIPDIX","accepted"
"00153ec07a5bc71aa8820af43d136abb3a1c02cf","2119435513","NincZtKt KJioZnUGQIaLFGlYlHM SadQMKCNMwhMJwyRcXTic","rejected"
"001565f4fca218ee88a803ddbd76d06df4c61506","147791105","xpYEMZkNATIwsmQWOGDfTEEoiQWexWqqlxVixbHtPbpJILpUIA","rejected"
"001565f4fca218ee88a803ddbd76d06df4c61506","3214961","iydMwUxRnJCSXNKWxGDaFcbPJRkZezNXZRrUiQIJWShsgUHiHX","accepted"
"001565f4fca218ee88a803ddbd76d06df4c61506","144508332","keVTBIDeHmsMgBdAKFUedavmOGQHBsYoumFqKZyfVsEsKjOLzv","accepted"
"00156e7c52539f5c46f404692cc932e2fe57c4cb","153645334","uMZUtOeGvmdGGhRZH NfeKVpYxnCzjOJWmgNDyHbBClnBwbCEH","accepted"
"00156e7c52539f5c46f404692cc932e2fe57c4cb","145131856","RTnEZbLLWHVljP WVqMkDgaqXSukLvwJPuCmHPbcbTQKaQiuYq","rejected"
"00156e7c52539f5c46f404692cc932e2fe57c4cb","2148902523","QappWubVpopoKcVPLZAeF  bQupUxarXIksqxOOmWflQb Rmqb","rejected"
"001585ee486c399043bb3f2ebfc84cfc0014aea8","46628920","aVghtsjQwIQzTmIpPUlrtphrsNFOHJiXBnNfGnFKdZoQQJTYmj","accepted"
"001585ee486c399043bb3f2ebfc84cfc0014aea8","2144269398","raG yXBehiTnLkgCGsoVgrtOzzuWdZjqxjQISkdFyhcmJwYIOa","rejected"
"001585ee486c399043bb3f2ebfc84cfc0014aea8","2272167449","UlGAPBbViWgHlAXFHgjrGMdtuzvIbmlPKmCXPEFNLRKHDyASyY","accepted"
"00159a43bf50d7133c490a38339afdd626c5a975","119436779","BeCWdmYWgOiUDMwTpSVt  tORZXpipghkDenJoEofcyIZvQMuf","rejected"
"00159a43bf50d7133c490a38339afdd626c5a975","3184820","zGAOAeruTiXdxBRhsXqcYMmOOsVljyeRUBhSaVBfCjwteOFtic","rejected"
"00159a43bf50d7133c490a38339afdd626c5a975","2080437413","XEFfxCvJXtICaLQSTEbDOGSPWnmbajdjKWrJPuWCRQrQUrwTzm","rejected"
"0015ca16c4578d1f4d5b2b2abd3d506f66cfe436","2061565207","jxkzNrsVjIqBiJTIaytRxxLMigtSjWEacYoGvXFzKBLGhfyhzn","rejected"
"0015ca16c4578d1f4d5b2b2abd3d506f66cfe436","51306401","uvrfjewJgvuNlCFZUHZCjMMXlBnCACNbvrUaRSUqxPCOjxPOsK","rejected"
"0015ca16c4578d1f4d5b2b2abd3d506f66cfe436","144159723","UEgsAkOoMqTjYedujfcuOIxwDjYGbRGgjBNbDzbSMzSIrZsUKi","rejected"
"0015dc308b86953104304e61250604de64f99237","1680133","OuRwCqSwtckVszHXUlNsIINMWpFssXnXhoajtBEUkSpIJawiRq","accepted"
"0015dc308b86953104304e61250604de64f99237","2049085465","UjqClQguGIyvRrc YGfrlkkUYocGdxmdmLRibWaIvDJQEttamR","accepted"
"0015dc308b86953104304e61250604de64f99237","2140811268","QaYCXpLotePCGZ qRlMPpUD fpBGrwVzUNFBYVxoXLFIIO ZDb","accepted"
"0015e53810da920b382b529dd57c8e95e0e93023","2065907235","fHHMCRhuDpIiFuwDbkeXjt oXRVnZUHWmPuEwwnkLOefxUjqop","rejected"
"0015e53810da920b382b529dd57c8e95e0e93023","4258618","ePmgXiFtakCnZaflnWBvuZhjsvXwLaALxGePNQRgeQmUGmqVia","rejected"
"0015e53810da920b382b529dd57c8e95e0e93023","2315825435","gmjV sENevCSiHitVsxrXmfqFPOEQKgzvtNeWNEBCVEJN GPeC","rejected"
"001632ac63f20ad177837b994641fd838d7350cc","2010709","jXPwElRnUwYWPIJTMiTJekalPzqSgY cOCumtKhOKMnvEIARBo","accepted"
"001632ac63f20ad177837b994641fd838d7350cc","2061398898","UVOyUbv EdAFSEjoJsKhxZgUdnxiqeQtjpBUNjLBTloDldFhuB","rejected"
"001632ac63f20ad177837b994641fd838d7350cc","1839095","jxuwJeDDOOHSPxxDPZYzsUYmqSzgTCliV hcDPbNVlMLIoAELq","accepted"
"001634d096033600e6503bfb344ebd4e7c78ff3b","1948247850","RotUPbQQQZBDhfjZROlQvVyHiUGflbmrtoGeIcKfObj lbrGTF","accepted"
"001634d096033600e6503bfb344ebd4e7c78ff3b","48480265","LJI YTKhklNFJTvlMgirrumbmBKrgHooGqFqYEibdxZszLdLQs","rejected"
"001634d096033600e6503bfb344ebd4e7c78ff3b","1813267","efTXUOwEeTkTymTGBKvRgFPGkYgbvXmvnUoD CtDthhkkulNzt","accepted"
"00163bb2ee5f95290bad227af149644a5a42aed5","49188457","lTZlTJMderaTJhdqWCNBFMQnfwhOAgLzohtLOSYphWrbeucw n","rejected"
"00163bb2ee5f95290bad227af149644a5a42aed5","2023972375","nlofeuiRqdJnEdQBxIdTWxdrWgBxWvMpzgc qdMuUTLNGkIGAj","accepted"
"00163bb2ee5f95290bad227af149644a5a42aed5","14274097","yhtUtJHtUnbfIApEracAiZWkdzxTajNRNNyztQGQmvgAZ kuTC","accepted"
"0016880763a0de1a65e3909db52c6e49b7f100c4","2151533734","mNCNafiSGHGiFbOoIifaHIMHsKvrhUQPpwmOzTGwhjilyKq rk","accepted"
"0016880763a0de1a65e3909db52c6e49b7f100c4","2193347284","QUNbLbhsAczMX CaY  DBhOthDpZksutcRPaFYDUscyoSYescZ","accepted"
"0016880763a0de1a65e3909db52c6e49b7f100c4","2142961907","YfkmbBPDQxwAxHyxozEAdzNmiVbPmTWOArROMphbmuhAywGwZz","rejected"
"00169b966d501d0065ac64d4d58e8e94608b685e","46729326","XTVpy KEjxCnYVlHsNPaDXieKaozyqmciSVBleonvbDquobZUl","rejected"
"00169b966d501d0065ac64d4d58e8e94608b685e","3037568","oebH FQekBpFvVZoMYThCAZWbP NkzepPWzSeIeqYkbZbGvvQx","rejected"
"00169b966d501d0065ac64d4d58e8e94608b685e","5240460","evMCfDMgZrwRSUdEBkbCUOqnaHysuMfnxDUXfVTbMnlOplLGay","rejected"
"000012f410cbb7b7080e4a0fbe4c6c24198df9cd","2364545154","LEeINyfYUuOHPkcjebBCLyIAacgUwmaZEjzSjvgrKJhiTWICkk","rejected"
"000012f410cbb7b7080e4a0fbe4c6c24198df9cd","1733095","FQjCAMoEGpiljGCMaSxVDwmpsswJPFtsSNXlecpJSjgljZVAxP","rejected"
"000012f410cbb7b7080e4a0fbe4c6c24198df9cd","1854027619","FnEiBnozKqhgmRLKrTbvwc kzmztKJRZlVLgzUAKitRRCvmXAE","accepted"
"000019162f2a23abdc5f783c16a31a2356202ddc","2069015905","iQGITEoCYjALtAjrforauhSSTrkoRWCSCYDLvpM QydmraFvDh","rejected"
"000019162f2a23abdc5f783c16a31a2356202ddc","14171685","rdNgrzsUcNItQeMqDPYpazzupe IrSACHAql eioajEDhHWNo","rejected"
"000019162f2a23abdc5f783c16a31a2356202ddc","3227469","JXC CuxGLVKkEQZejxUmEPjXNYKpYcPgKXwmLNjfLljDxqjxeX","rejected"
"0000238f07f151172cf2602588ba762b55c8464b","145244251","DqOkWbtxGGhwRnzWveiewZCsElrlwWVPwdPlfvgBMvzkzCgMAs","accepted"
"0000238f07f151172cf2602588ba762b55c8464b","1659436886","qNCSLDcS NaMqINioIvKyptuTQbkIhPGKbOQAFucwmcTqZKSoy","rejected"
"0000238f07f151172cf2602588ba762b55c8464b","51138127","aTDXYPZyvjKPaiuszLgUkCekgQ KEkOAtpTqPzgsbJSNGsXRvp","accepted"
"00002c265f9e4ff1ef4144e3da7d523e9a4dcb02","2056351318","ZmKsjDagBXdylYtGPbdXov UZSiuaJYlMQRSynhjoPioYAabPu","rejected"
"00002c265f9e4ff1ef4144e3da7d523e9a4dcb02","34637836","aJdXDrMQkTUQORkbv jYtkPXdlkSyyeADVagxdTJunknfVYkO","accepted"
"00002c265f9e4ff1ef4144e3da7d523e9a4dcb02","2199753887","ibDStJuCJrFBZPwgePDEuYzlpPjdQNvIxgGDZfuHWanfeQDdbI","accepted"
"0000506688b30cf9ef051c86886699647682093e","8996875","RiOBNFYDgKrpFPGHGawOTPRqznYpoHoJp YazfnVcGUvBnNtrX","rejected"
"0000506688b30cf9ef051c86886699647682093e","9414926","nCzGlgDrgmLMt vppSvsULXzzzEkVlTlmTBiHoGj VhfYltr a","rejected"
"0000506688b30cf9ef051c86886699647682093e","3347391","YfyPVQeyJnaTxzcHAMATvNoIccdRwlgqLfZMLbiRCcACbzTTqA","rejected"
"00006d772f19bd7e8355fc54ce1393b8e8a452d4","8774937","rKrniLpWilhHUIsqZnHVMgSEmlxNEUXPZcTyoFCGvwdyVHZdxb","rejected"
"00006d772f19bd7e8355fc54ce1393b8e8a452d4","40865546","bhvIPUiPPIpqyQxBWzY lxO yVVlsEXTCJukC mlnDopLWiHZC","rejected"
"00006d772f19bd7e8355fc54ce1393b8e8a452d4","50655432","FNgGYVhkESJbUbZIZVyPkmgDoquUDtfmqIVibcpVdLoiWtXvTC","accepted"
"0000955778293a0ac7f43768e8ca34c09b2efec2","145303541","ZuqJgyqCPBYcTvMwEQdVXOscLcGVClpkLfbQzrOoNVZgUHjvqx","accepted"
"0000955778293a0ac7f43768e8ca34c09b2efec2","1746514","vYrPZSKoG NPsGFrtIPJEkPxuGKHsEkiEVXTAnorXmXAkfLodV","accepted"
"0000955778293a0ac7f43768e8ca34c09b2efec2","2242962765","qgqyoltsyqQUHVhFFIIFOiCeUfYohCdNugGPfEbGZURpEFNYYc","accepted"
"000127bd7a1d836c964bda3a2c52f067353146aa","145843121","CndIKemQvIXruWBArRorLAZMEISHdDpKvlCMTUSCDixvvhtLjR","rejected"
"000127bd7a1d836c964bda3a2c52f067353146aa","1709595","aNn bjENcIGUmsEyWoRdibGjtnddMCIggnjEHwMrLsvnTAtCGD","accepted"
"000127bd7a1d836c964bda3a2c52f067353146aa","2035572365","dWaLmZszZEBstfeVUOINZpVFuUzGXyTgyqYfVeBKlmVZILhdpY","rejected"
"00012ad5a6e6fa7be76f319268e0b2ace0d322f5","10687602","hCRuutXDKjuNXKVtVLTqFRWOtqsjOSkHhVG qdoOdJVrislMle","accepted"
"00012ad5a6e6fa7be76f319268e0b2ace0d322f5","1745843","HkJAJgKxrimVmxchYtorTADCjAxaASvhMDBMZxVqqAoxFDIKvq","accepted"
"00012ad5a6e6fa7be76f319268e0b2ace0d322f5","2160494837","zNIooYoSaexFwZgDIUXHmAzKFLjUuSiJyZcUmlJTlVu aJsbis","accepted"
"00013500626f73b4332861e81dad9644294b1ac2","48865984","jDQznvigRxnfFtKnesAFCNchZiolkVNJXOuKuIzZxpoMKmqBXH","rejected"
"00013500626f73b4332861e81dad9644294b1ac2","2118684712","XDnFHIqXWybKKJCbjhqnhCjTxUmKVhgEQAiOQbuiMQvDhZnxgY","accepted"
"00013500626f73b4332861e81dad9644294b1ac2","28974163","HAItztTXkIswNhWdMCmjHbKzwbUrqNaCKAewSbuUJsWrOsGgc","rejected"
"00016d73a970cda4fdb2cb588fc207d785e80a70","2592272","UEkLznmSyYoylNVKjuYkaMeYkNeJzMXTF byFtsZ PyvQEHtDy","accepted"
"00016d73a970cda4fdb2cb588fc207d785e80a70","1785386033","ClLPKqFSRpoIIFnUfzqYjbMxX pyfMoqBZBfYvjZCFMzKVhpMr","accepted"
"00016d73a970cda4fdb2cb588fc207d785e80a70","144395551","gQllEBFQqdSDBjmxWBJLYwlJCARFlImNGPjnMlyZwsohPjntav","accepted"
"0001732a8f4f8443731a16387dda81c61a7bf108","152418038","DZWbJOnohZcUhCJxraJlPPkKCnIGfNsNFnQPFLxxblJBjmRoku","rejected"
"0001732a8f4f8443731a16387dda81c61a7bf108","2187342556","M zUZlfCXERHgyLkRGCIjhVXoemHHduEHoaVZXEWHNVGiRXdKW","accepted"
"0001732a8f4f8443731a16387dda81c61a7bf108","91248293","kYZZfKATrmTMcOVUpLZbRqdlRDGKFCpCxTstpMGmbEyJGTBEIt","accepted"
"0001737302ae273dd1b7d3f144909c2d3f197a2b","9425136","WuoVpyJNGlbgN joK CB qUepaDnxpxgJFskuxgKJbPshVcfXC","accepted"
"0001737302ae273dd1b7d3f144909c2d3f197a2b","51021738","lqrZYpswbZOUwstVkEjgBhhNFLqoxaRAjUPQHTIRTOugcfrOSC","rejected"
"0001737302ae273dd1b7d3f144909c2d3f197a2b","2005143485","lxeeoFcHoRGhLWmcrbRnqdJxOiPILMi eyEsdEWMCGKhRTMaPn","rejected"
