"paperId","authors","first_author","title","abstract","date","keywords","references","pub_name","venue_name","pub_vol","pub_type","pages","year"
"0002384b1e84d047e1efc293920be95d520d645c","['87977178', '2786034']","87977178","Channel Operating Margin as Transceiver Architecture Design Tool","High-speed serial link design has become an industry spotlight due to the wide use of data-driven applications. To avoid possible over-estimated transceivers designs, the IEEE 802.3bj standard introduced the channel operating margin (COM) as a system-level metric approach. Instead of evaluating traditional individual metrics, COM validates a serial link performance based on the global system operation. Although COM metric advantages are already highlighted in the literature, reported works only utilize this metric to characterize existing channels. This work explores the COM metric as a potential transceiver design methodology, reviewing COM performance with different equalizer architectures.","2021-05-01","['software architecture', 'agile methodology', 'design patterns', 'survey']","['0013bd9f542d572c15c1082d0feee7e3fe8df72b']","International Symposium on Circuits and Systems","International Symposium on Circuits and Systems","Vol. XY","Journal","38-183",""
"00026a825063a56e3bdde4fa3d9e43cae33c9ec8","['1700962957', '1749015', '1678485', '1700893781']","1700962957","First broad and systematic horizon scanning campaign and study to detect societal and ethical dilemmas and emerging issues spanning over cybersecurity solutions","","2021-01-02","['transcriptomics', 'genomics', 'molecular docking', 'empirical analysis']","['000b6111233e18f8123ae5a0b0f074689784e2a7', '00033fdc5a2ff0df6ae6689915d7b3cc6ba1e253', '000fabcf268cba8d152f934effe6d9b6b2413d9f', '000e50fb7e0a618afb3f987981f0f2358f6eb32d', '001aa4d96e206418bf6737d77a6a002313a01fe1', '0016eed60347287aa17c82d1ef86c836d802a01a']","Personal and Ubiquitous Computing","Personal and Ubiquitous Computing","27","Journal","58-189",""
"0002b039d535279ca348c365b407c05e0784e73f","['2056721044', '46380550', '2157325472', '8550973', '40245505']","2056721044","Toward Verifiable Phrase Search Over Encrypted Cloud-Based IoT Data","Phrase search encryption, as an important technique in cloud-based IoT system, allows users to retrieve encrypted IoT data that contains a set of consecutive keywords. It plays an important role in cloud-based e-healthcare diagnosis system, machine learning applications for cloud-based IoT system, etc. However, to the best of our knowledge, the existing phrase search encryption schemes cannot achieve the complete verification for search results. They either cannot verify whether the returned files correctly containing the query phrase or cannot verify whether all files containing this query phrase are returned. Result verification is very important for some cloud-based IoT applications. If the search result is incorrect in the cloud-based e-healthcare diagnosis system, it will lead to misdiagnosis even endanger the patient’s life. In order to deal with this problem, this article explores how to achieve verifiable phrase search over encrypted cloud-based IoT data. Specifically, we design novel look-up tables which can be utilized to determine and verify the position relationship among keywords. Meanwhile, we adopt a two-phase query strategy. In the first query phase, the data user can know the identifiers of files containing the keywords in the query phrase, and generate the search trapdoor based on these identifiers for the next phase. In the second query phase, the data user can obtain the verification information to check whether all files containing the query phrase are correctly returned. We present the security analysis of our scheme and conduct extensive experiments. The results prove the high security and efficiency of our proposed scheme.","2021-08-15","['continuous integration', 'DevOps', 'test-driven development', 'optimization']","['000fc33b7b74e01485d7c81cf64b9a3c661bbc4d', '00145d0f675e2645c0ece13f054cfe628d9f0f74', '0013ff3c69e23e4a9d459185f2db92fb06389256', '00014314b1944a1f88395518466dd27dbd1e6597', '000ee48cf456c2a7e4bd3f91b5d02835bb1a73a5', '00004449faedb015ab2104d544336adfc3ffa582', '000d5fbbcbb115687510780506b44a7acc0d4f82', '001a5b384819396f2d54f034562256165d0e2a88', '000b1a40ce778d36b1cc5167a1149e9815238a18', '000df7f7a6294bb4d986c2a33d3339cdfe4d6bad']","IEEE Internet of Things Journal","IEEE Internet of Things Journal","8","Journal","99-181",""
"0002efcebffeecaf3872467967541f9974cd540f","['2265918051', '1879314006', '2389843681']","2265918051","Generation of the symmetric group Sn2","In various scenarios today, the generation of random permutations has become an indispensable tool. Since random permutation of dimension [Formula: see text] is a random element of the symmetric group [Formula: see text], it is necessary to have algorithms capable of generating any permutation. This work demonstrates that it is possible to generate the symmetric group [Formula: see text] by shifting the components of a particular matrix representation of each permutation.","2021-02-24","['data processing', 'indexing', 'data modeling', 'methodology']","['00144c326e2ffbce1e0ccdd7f28ca908a15d507d', '00137ad016ce8b0543b99c0c19f8c6c8e5c8a82e']","Discret. Math. Algorithms Appl.","Discret. Math. Algorithms Appl.","14","Journal","82-175",""
"000346187caace58b9f4098078e95d93b7722312","['2304142', '3246790']","2304142","A Qualitative Study on Non-Functional Requirements in Agile Software Development","Context: Widespread use of agile software development (ASD) methods can be observed nowadays. Non-functional requirements (NFRs) are often reported to be a problematic issue for agile projects, since ASD methods tend to neglect NFRs while focusing on incremental delivery of functional features. Despite that, only very few studies have explored the requirements engineering practices used in ASD and dedicated particularly to NFRs. Objective: We aimed to identify and investigate the practices used in industrial ASD projects to identify, elicit and document NFRs. Method: We conducted a systematic literature review (SLR) and used its findings to prepare an interview guide. We then conducted a series of semi-structured interviews with 10 experienced practitioners. Results: The SLR revealed a number of strategies related to the timing of NFR identification as well as 13 elicitation practices and 20 documentation techniques. At least some of these findings show discrepancies between ASD theory and practice. The interviews provided a more in-depth understanding of the practices used, and their context. The main findings from the interviews include: practitioners’ attempts to start identifying NFRs early in the project, a lack of elicitation techniques aimed at NFRs only, and different choices about documentation techniques, including the additional techniques introduced to cope specifically with NFRs. Conclusions: It was not confirmed that requirements engineering activities related to NFRs are perceived by ASD practitioners as a problem, as they developed effective practices to deal with this issue. Moreover, our findings show that different approaches to NFRs can be used and give satisfactory results.","","['data management', 'big data', 'data querying', 'future trends']","['0016312aad31ee3e821666a164c30514eef48a73', '0005f82ff90113faaf836e5ad234c2930a11baa5', '0010963f374d625ad7fb42b64eb30de2244863d5', '0018b02a968c3e279c83be92224b525ba8360a40', '0012b80d18d21dc6f1e967a74f71a99a631acb03', '000b6c0acd093f9318aa9dae429278b700d8943a']","IEEE Access","IEEE Access","9","Journal","58-125",""
"000353fa52e0c081405fb396330a044a9105893f","['2129564128', '1486033312']","2129564128","Development of a method for using AI systems for assessing cyber threats to electric power facilities","Modern trends in the development of the electric power industry declare the widespread use of information and communication technologies and digital services to improve the operation of relay protection and automation (RPA) subsystems, ICS, WAMS, etc. However, this is associated with an increase in the number of cyber threats and risks of disrupting the stable functioning of electric power facilities due to destructive information influences. The report presents the results of the synthesis of a hybrid method for modeling cyber threats with possible cyber-physical consequences and the development of a demonstration prototype of an expert system that implements the method.","","['data storage', 'big data', 'indexing', 'performance evaluation']","['0013df11a3b864ac620279034bf73aef2a96dcbd', '00089b75d70c19e3cf8b26f9f48a26d5ca86b3f8', '001239fef06d36c30e5bc7b4d331b2183c7fa479']","E3S Web of Conferences","E3S Web of Conferences","Vol. XY","Proceedings","20-174",""
"00038b87bed2755fee5ee3303ac1107098a4896c","['48006397', '34424610']","48006397","NOAA Polar Satellites: Optimizing the Present and Investing in the Future","In this presentation, we present details on ways that the Joint Polar Satellite System (JPSS) Program uses its investments in environmental satellites to benefit not only the NOAA mission but other countries as well. The United States component of polar satellite, the NOAA-20 and the Suomi National Polar-orbiting Partnership (Suomi NPP) satellites continue to provide critical data and products to support user missions worldwide. New sensors are being built and integrated onto the next satellites in the JPSS Program. The JPSS Program is also starting to consider what its polar satellite program may look like after the last JPSS Satellite is launched.","2021-07-11","['intrusion detection', 'cryptography', 'vulnerability assessment', 'methodology']","['000a76e7a390174ea231ee36e072d20f8148743f', '0014a816d4892038bac3c36bf0d15f6c36303f3c', '0013c95f70b7876bf4cbcb791efd2fafe51421c5', '000e179957ae9f8bed9bc57103bba6ec0d9abb1b', '000c4c4ce4848f31e4e75a608a9d50f892b6f34d', '0009c4109d65fdd528afa5b810f274579a0f24d9', '000c0c4b528a388d7cc871287a0448f899919abc', '001278059f389212fd53d9094278f1e5b79d3b5c', '000458c2651ab147d503429f6460aa80155e8e35']","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","Vol. XY","Journal","84-181",""
"000392ece4f70fb46e7257ab150a7c74eb97f4f5","['2065261323', '26924116', '2143693445', '2078691036', '145993626', '2943819', '2145954062']","2065261323","Joint optimization of service chain caching and task offloading in mobile edge computing","","2021-05-01","['predictive modeling', 'computer vision', 'deep learning', 'optimization']","['001aea15b495a5c820a1ab23691ab49393bdbbd7', '00052119ca9ff5bdf45c06f729df7dadac1ce6bd', '000e7afcc06a6bb135c8d3388d83a4ae92df2acb']","Applied Soft Computing","Applied Soft Computing","103","Journal","85-174",""
"00039af10c37a08a86e7d55b171077c499a6e9f8","['2141678942', '1897551']","2141678942","Short Paper: Highly Compatible Fast Container Startup with Lazy Layer Pull","Containers are an attractive platform for developing and deploying applications. Unfortunately, in order to start up a new or updated container, the entire container image must first be pulled from a registry, increasing the waiting time for containers to actually become available. Various methods have been proposed to accelerate container startup with lazy pull of container images. However, these methods have compatibility problems with existing container ecosystems, which is a major obstacle to their deployment in production environments. In this paper, we propose a fast container startup system with lazy layer pull that is highly compatible with existing container ecosystems. Our approach is to add a boot layer with only the minimum files required for booting on top of the existing container image, and to introduce a carefully designed overlay file system called LlpFS that allows for lazy pull of layers while conforming to the specifications and de facto standards of the container ecosystem. Evaluation in practical applications showed that our system made container startup about 4.9× faster under 1 Gbps bandwidth with little performance overhead.","2021-10-01","['malware analysis', 'intrusion detection', 'access control', 'literature review']","['000d648a15892350365e33d24700874ee81f0db5', '000836ae35b11c6f223ce3929ab20e6dc3b88808', '000171a6ae5a62b3d92ba541c8bbc6e7eda4d561', '0001c075e889278c69026d6b6c12f0e6c787d930', '0017ece1f39a0ed3a054697e87bc4d92c52a3658', '0011e2b7a372c44ea59564b54fd45d85c21a1c33', '00134cc068e19b0f9078cd71b4d7c5ead161d77d', '0016c8f1b62efc7123e6bd52ac651f324d5f8d6f', '001353086d8c6d5adb8e51c7ec3ea851a17b4601']","2021 IEEE International Conference on Cloud Engineering (IC2E)","2021 IEEE International Conference on Cloud Engineering (IC2E)","Vol. XY","Proceedings","7-104",""
"0003b84cc17720e034f8265a2f23b8af04b6e583","['2110489216', '144152212', '1390966397', '1727965']","2110489216","A novel dimension reduction and dictionary learning framework for high-dimensional data classification","Abstract High-dimensional problem poses significant challenges for dictionary learning based classification architecture. Joint Dimension Reduction and Dictionary Learning (JDRDL) framework shows great potential for overcoming the challenges caused by high dimensionality. However, most of the existing JDRDL approaches do not consider the complex nonlinear relationships within high-dimensional data, which limits their classification performance. To overcome this problem, a novel joint dimension reduction and dictionary learning framework is proposed in this paper for high-dimensional data classification. Firstly, at dimension reduction stage, an autoencoder is employed to learn a nonlinear mapping that reduces dimensionality and preserves nonlinear structure of the high-dimensional data. Then, at dictionary learning stage, the locality constraint with label embedding, which takes the locality and label information into account together, is incorporated into the learning process to preserve desirable nonlinear local structure and enhance class discrimination. Moreover, the mapping function and dictionary are optimized simultaneously to enhance the performance. Encouraging experimental results on multiple benchmark datasets confirm that the proposed framework is effective and efficient for high-dimensional data classification.","2021-04-01","['access control', 'blockchain', 'malware analysis', 'case study']","['000836ae35b11c6f223ce3929ab20e6dc3b88808']","Pattern Recognition","Pattern Recognition","112","Journal","47-188",""
"0003d88d60eb0f6aa24e3cd04a2e066118d8681e","['2152441778']","2152441778","Research on the Training Mode of Artificial Intelligence Applied Talents in Higher Vocational Institute","Artificial intelligence is the need of national strategic development. How to cultivate artificial intelligence applied technical talents is the primary task of higher vocational institutes. However, as artificial intelligence technology service is a new major, many higher vocational institutes have many problems in personnel training, curriculum construction, training conditions, teaching staff and so on. Based on the construction of artificial intelligence technology service specialty in Guangdong Polytechnic Institute, this paper explores and practices the cultivation of artificial intelligence applied talents.","2021-05-20","['genomics', 'transcriptomics', 'sequence alignment', 'survey']","['000ac127a9e270e66d99d77dd6dbf4bf5186ce52', '0002416574cc991186e4310b6d4ff63d8aa3797f', '0007199210067951d66ba3316f0242c7946464a9']","Proceedings of the 7th International Conference on Humanities and Social Science Research (ICHSSR 2021)","International Conference on Humanities and Social Science Research (ICHSSR 2021)","Vol. XY","Proceedings","33-148",""
"0004007c5e8aaecf4d1860f1caa1a5f183022b36","['2139142776', '2139886881', '24746746']","2139142776","A novelty prediction approach of natural daylight in classroom using ANFIS model","","","['malware analysis', 'vulnerability assessment', 'blockchain', 'literature review']","['0011e45d5295593e160506480477c62343b04810', '00079c96c83723c70510a4ce2cd0dbafb0330068']","International Conference on Electrical Machines","International Conference on Electrical Machines","Vol. XY","Proceedings","99-178",""
"00040bdd447f041a50ae95fd51926cf435ef1eba","['145298798', '30772377', '21058844', '13288046']","145298798","Early Detection of Aphid Infestation and Insect-Plant Interaction Assessment in Wheat Using a Low-Cost Electronic Nose (E-Nose), Near-Infrared Spectroscopy and Machine Learning Modeling","Advances in early insect detection have been reported using digital technologies through camera systems, sensor networks, and remote sensing coupled with machine learning (ML) modeling. However, up to date, there is no cost-effective system to monitor insect presence accurately and insect-plant interactions. This paper presents results on the implementation of near-infrared spectroscopy (NIR) and a low-cost electronic nose (e-nose) coupled with machine learning. Several artificial neural network (ANN) models were developed based on classification to detect the level of infestation and regression to predict insect numbers for both e-nose and NIR inputs, and plant physiological response based on e-nose to predict photosynthesis rate (A), transpiration (E) and stomatal conductance (gs). Results showed high accuracy for classification models ranging within 96.5–99.3% for NIR and between 94.2–99.2% using e-nose data as inputs. For regression models, high correlation coefficients were obtained for physiological parameters (gs, E and A) using e-nose data from all samples as inputs (R = 0.86) and R = 0.94 considering only control plants (no insect presence). Finally, R = 0.97 for NIR and R = 0.99 for e-nose data as inputs were obtained to predict number of insects. Performances for all models developed showed no signs of overfitting. In this paper, a field-based system using unmanned aerial vehicles with the e-nose as payload was proposed and described for deployment of ML models to aid growers in pest management practices.","2021-09-01","['data querying', 'big data', 'data storage', 'methodology']","['0010848c4044122dd79c12e3612091ac545a6e88', '0005b409b6514da7dad30b0ce4415a3ea2b43bd2', '001339b4ab31c1cb655651cf3a4b244ac2d8654c', '00068ca3a90685b3a9476a4257f6d0db50a1e6f0', '000ed1d2303d52b09abdcf6642aa27ec3a71391d', '000c4c4ce4848f31e4e75a608a9d50f892b6f34d', '000e83ed6b57e93d6181c62b88062abca0a8aaa9', '000f59777018acbcfd724f3c50e8c1105b345c9c']","Italian National Conference on Sensors","Italian National Conference on Sensors","21","Journal","45-195",""
"00041b17a6023fd9e394a08a18a45e011f142c86","['2110545019', '2124776391', '30691857', '3045932', '2110310817', '46398631']","2110545019","Semantic Scan Context: Global Semantic Descriptor for LiDAR-based Place Recognition","Place recognition plays an important role in a typical simultaneously localization and mapping(SLAM) framework, which allows the autonomous mobile robot to identify the revisited places. Recently, emerging researches focus on incorporating geometry features to achieve accurate and view-invariant relocalization in outdoor environment. However, the ambiguity of geometry features occurs in the scenes with similar objects. To address this problem, we propose Semantic Scan Context, a noval global descriptor based on 3D LiDAR scans and static semantic information such as trunks, poles, traffic signs, buildings, roads and sidewalks. This descriptor not only records the geometrical structure of a 3D LiDAR scan, but also encodes the semantic distribution information. Furthermore, we introduce a coarse-to-fine hierarchical retrieval method to realize the efficient matching for the proposed descriptors. We define three distances to measure the similarity of two places. By weighted sum of these three distances, revisited places can be exactly determined. The recall-precision curve of proposed method is evaluated on public datasets and compared with existing methods. The experimental results proof that our method achieves a competitive re-identification performance.","2021-07-15","['systems biology', 'transcriptomics', 'sequence alignment', 'performance evaluation']","['00004636212f938829a6692081d4c4b58fc39deb', '0017372ff28b2330352af629d2e4901ec4ffafce', '000b53134b805be72e269cd79463dff4fd59d9f7', '001523134734a5b461a0ac33a68fa0f8cb1a843f', '000bc8a6bb34d6dc1926e127f9260b45ff0bf4ab']","International Conference on Real-time Computing and Robotics","International Conference on Real-time Computing and Robotics","Vol. XY","Proceedings","44-194",""
"00042fdb58453a06509eb7d28a62faee2371f23c","['80457697', '29738819', '145107345']","80457697","essHi-C: essential component analysis of Hi-C matrices","MOTIVATION Hi-C matrices are cornerstones for qualitative and quantitative studies of genome folding, from its territorial organization to compartments and topological domains. The high dynamic range of genomic distances probed in Hi-C assays reflects in an inherent stochastic background of the interactions matrices, which inevitably convolve the features of interest with largely non-specific ones. RESULTS Here we introduce and discuss essHi-C, a method to isolate the specific, or essential component of Hi-C matrices from the non-specific portion of the spectrum that is compatible with random matrices. Systematic comparisons show that essHi-C improves the clarity of the interaction patterns, enhances the robustness against sequencing depth of topologically associating domains identification, allows the unsupervised clustering of experiments in different cell lines and recovers the cell-cycle phasing of single-cells based on Hi-C data. Thus, essHi-C provides means for isolating significant biological and physical features from Hi-C matrices. AVAILABILITY The essHi-C software package is available at: https://github.com/stefanofranzini/essHIC . SUPPLEMENTARY INFORMATION Supplementary data are available at Bioinformatics online.","2021-01-26","['neural networks', 'deep learning', 'reinforcement learning', 'empirical analysis']","['000392ece4f70fb46e7257ab150a7c74eb97f4f5', '000acfce6e507ae24b6791bc840f0b31a601be60', '0017050967dfaf9324f6b7e97e2ce29549a928f8', '00000d4e56df23367226d9692feedc579ce51f89', '000097c325e7cf0dd55c307bdd6466a4b85b698f']","Bioinformatics","Bioinformatics","Vol. XY","Journal","34-169",""
"00045cdf8bd8193ee10bd54d7c2b8f51b49a7866","['3311548', '46617919']","3311548","Long-term Time Series Data Clustering of Stock Prices for Portfolio Selection","In this paper, clustering for stock data is conducted with two clustering methods, k-Shape and k-means with DTW distance measure and the results are compared. The data is the top 129 global electronics manufactures' stock prices from 2018 to 2020 which included the worst Christmas in 2018 and the beginning of COVID-19 outbreak. The involved countries are US, China, Taiwan, Korea, Japan and some others. The clustering results by k-Shape indicate distinctively different effects on those countries' stock markets due to the COVID-19 turmoil. The patterns of the clusters can be visualized to identify the differences among the clusters. We found that each of eight clusters comprises of the same country companies. From that, we could guess that investors or their algorithms tend to invest in companies according to its country rather than the individual company's performance.","2021-12-11","['data storage', 'data processing', 'data management', 'future trends']","['0012ebf9ceb98caa65ff3c3757fb7916ffe57bd3', '000cc0d776643277a13e69b2895d9f6ecb6228bd', '0013ff2301041de7805e828b80a3d11b0b0a10ba', '00031f8681f154b917d030a8ef7451181ddbeefe', '0002008b086af6ddda511d133e1b3b09e695c24e', '00196fadcfbffb51aa057c8e903d5023bdbe2507']","International Conference on Service Operations and Logistics, and Informatics","International Conference on Service Operations and Logistics, and Informatics","Vol. XY","Proceedings","19-102",""
"0004637df49ed693fd73bd28f6fb57cbacc821bf","['2060979427', '6608622', '33171367', '31160235', '31516317']","2060979427","Charging and Discharging Current Measurements and Impact of Polarization Dynamics on Electric Field Modeling in HVDC Paper-Insulated Cables","Accurate modeling and simulation of electric field transients in HVDC cables is an important support to optimize insulation system design and to evaluate the influence of voltage transients and steady-state conditions on accelerated ageing mechanisms and insulation reliability. Traditionally, field models considering time-independent permittivity and conductivity are used, but this approach neglects polarization mechanisms and charge trapping-detrapping phenomena. This article includes polarization dynamics in the field model and shows that its impact on transient electric field simulations in HVDC paper-insulated cables can be significant. A method is presented to infer the model parameters from experimental polarization and depolarization current measurements.","","['indexing', 'data storage', 'big data', 'optimization']","['0009d92fa288d02c40a087f0c906c487add1cedc']","IEEE Access","IEEE Access","9","Journal","19-175",""
"00047c225cf4227b9450020fd61ffc51ea6aaf86","['1591132058', '1720767190', '2143195404', '8776861']","1591132058","Uncertainty-Guided Mutual Consistency Learning for Semi-Supervised Medical Image Segmentation","Medical image segmentation is a fundamental and critical step in many clinical approaches. Semi-supervised learning has been widely applied to medical image segmentation tasks since it alleviates the heavy burden of acquiring expert-examined annotations and takes the advantage of unlabeled data which is much easier to acquire. Although consistency learning has been proven to be an effective approach by enforcing an invariance of predictions under different distributions, existing approaches cannot make full use of region-level shape constraint and boundary-level distance information from unlabeled data. In this paper, we propose a novel uncertainty-guided mutual consistency learning framework to effectively exploit unlabeled data by integrating intra-task consistency learning from up-to-date predictions for self-ensembling and cross-task consistency learning from task-level regularization to exploit geometric shape information. The framework is guided by the estimated segmentation uncertainty of models to select out relatively certain predictions for consistency learning, so as to effectively exploit more reliable information from unlabeled data. Experiments on two publicly available benchmark datasets showed that: (1) Our proposed method can achieve significant performance improvement by leveraging unlabeled data, with up to 4.13% and 9.82% in Dice coefficient compared to supervised baseline on left atrium segmentation and brain tumor segmentation, respectively. (2) Compared with other semi-supervised segmentation methods, our proposed method achieve better segmentation performance under the same backbone network and task settings on both datasets, demonstrating the effectiveness and robustness of our method and potential transferability for other medical image segmentation tasks.","2021-12-05","['predictive modeling', 'deep learning', 'reinforcement learning', 'optimization']","['000e0d1b274d5333a2f7f59fb506b600035c8a94', '0005cc2c9d1fcc8d929b16402c983ede6146057c', '000ca433e160c938bdbe61055cad626ca1c0dd46', '0008361edcc4758424eaa2a9382075e6654de029', '00024842a329545cae0b34f91f90ca453751126a', '000826718d1bdf10fd849b2a6e5d22e1dacff949', '00181929929911c728ebb5a2837f2885cb71b375']","Artificial intelligence in medicine","Artificial intelligence in medicine","138","Journal","25-179",""
"0004d444f4775dfa8a9171cfb64452187f13d8ff","['145205243', '2304958760', '31330786']","145205243","Visual Explanations for DNNs with Contextual Importance","","","['data storage', 'data management', 'data querying', 'optimization']","['00086b8bd2608ebb98ed648bdb7c5e2400f33e8b', '000b3b2aef72b1a640ecd9a2125cca61d264ee61', '0009222ef6d117f30864044583287313b87f20fe', '0016837cd5f24b3a25fdd49635d3c3fc6b356848', '0006e60ccca1f36645ab526b2ebc399487a4936b', '000be140be213824776172d2378675b553020eff']","","","Vol. XY","Journal","77-143",""
"00050c15896e8ae6bb534f10d072351547993f72","['123658753', '3335364']","123658753","LAGr: Label Aligned Graphs for Better Systematic Generalization in Semantic Parsing","Semantic parsing is the task of producing structured meaning representations for natural language sentences. Recent research has pointed out that the commonly-used sequence-to-sequence (seq2seq) semantic parsers struggle to generalize systematically, i.e. to handle examples that require recombining known knowledge in novel settings. In this work, we show that better systematic generalization can be achieved by producing the meaning representation directly as a graph and not as a sequence. To this end we propose LAGr (Label Aligned Graphs), a general framework to produce semantic parses by independently predicting node and edge labels for a complete multi-layer input-aligned graph. The strongly-supervised LAGr algorithm requires aligned graphs as inputs, whereas weakly-supervised LAGr infers alignments for originally unaligned target graphs using approximate maximum-a-posteriori inference. Experiments demonstrate that LAGr achieves significant improvements in systematic generalization upon the baseline seq2seq parsers in both strongly- and weakly-supervised settings.","2021-10-14","['sequence alignment', 'systems biology', 'transcriptomics', 'methodology']","['000e80a8e0db37ae85fb87b329ba54088141a503', '001c1aa68c0b869bc8b6d43763bb73c6e3e7e792', '000651c8f5971dff64d5cbeafe7302a53895823e', '000fa1e32c921ee0e5934b7091fe8d8b1b78958f', '0016b8e266514530963d9dec6f197d6ffdc56ff9', '000d21240aff6bc045cb81755b532552432fdb69', '0015050ee81c66d6d08ebefa1c3fda6bd1144cd3', '001392ecf2b367db85c272350d297fd95f1c67f4']","Annual Meeting of the Association for Computational Linguistics","Annual Meeting of the Association for Computational Linguistics","Vol. XY","Proceedings","63-158",""
"0005130e0bb6cacf27b6272a56a41d415e18a736","['1659009771', '2174690']","1659009771","Is Timing Critical to Trace Reconstruction?","Dynamic analysis of real-world software systems is challenging due to imperfections, noise and data loss. Moreover, these systems evolve with time and their requirements are usually either not clearly specified or unknown, which makes it hard to analyze them. Therefore, it is important to create models that can learn to behave similarly to these systems to enable us to predict their actions, recover missing data, or detect potential failures ahead of time.Several models have been proposed to model sequential data, but the vast majority of them only have a qualitative notion of time or no notion of it at all. In this paper, we extend the work on incorporating a quantitative notion of time to RNN and introduce Time GRU. This modified GRU can learn the behaviour of complex software systems to a very high degree of accuracy. Our approach is scalable and has shown state-of-the-art performance on industry-strength software with real operating logs from Blackberry’s QNX real-time operating system. The proposed model can predict upcoming sequences of events more than 100 timesteps ahead in time with more than 90% accuracy. This allows for significant improvement in trace reconstruction and failure explainability.","2021-10-17","['vulnerability assessment', 'cryptography', 'network security', 'empirical analysis']","['00052cba36bea7aa225909f380dfba404210d2a3', '000270b23b8541878ece7b890c015482856cb512', '0001bd26bba3e950c5846b6080815f4549705115', '00189586552ffa4c21b213a90dc56f443f4c2b43', '0010affe9b47968567c4deba01f51b0d2e4471a4', '00131bc2554ccaf13b29ede648bab5284f56b031', '001278059f389212fd53d9094278f1e5b79d3b5c', '0010a680a4e14090693f7acd86dedf8709c7c9b7', '0014d9962db3976c36b3ff9b85bfce117e4323eb', '00133d41d5ecef1a9d046d2b92bb2a23a335cb7c']","IEEE International Conference on Systems, Man and Cybernetics","IEEE International Conference on Systems, Man and Cybernetics","Vol. XY","Proceedings","18-136",""
"00052cba36bea7aa225909f380dfba404210d2a3","['7454509']","7454509","The Agda Universal Algebra Library, Part 1: Foundation","The Agda Universal Algebra Library (UALib) is a library of types and programs (theorems and proofs) we developed to formalize the foundations of universal algebra in dependent type theory using the Agda programming language and proof assistant. The UALib includes a substantial collection of definitions, theorems, and proofs from general algebra and equational logic, including many examples that exhibit the power of inductive and dependent types for representing and reasoning about relations, algebraic structures, and equational theories. In this paper we describe several important aspects of the logical foundations on which the library is built. We also discuss (though sometimes only briefly) all of the types defined in the first 13 modules of the library, with special attention given to those details that seem most interesting or challenging from a type theory or mathematical foundations perspective.","2021-03-09","['blockchain', 'network security', 'access control', 'future trends']","['00110e7425c1b981fa774740ba1f66ba073149b0', '000232d0b09bd67f6a840d0a7d19b4654cb7fee9', '0011324b324719bedf6c7bd5c4a8a618a98582e8', '00134758fb0528f257da48789213b0595350b3de']","arXiv.org","arXiv.org","abs/2103.05581","Journal","40-139",""
"00055f69adb8db517dcd31d0e6631ee7b7d36198","['2120190300', '2120223766', '3374192', '2113950726', '9130240', '35276487']","2120190300","Truthful Information Elicitation from Hybrid Crowds","Suppose a decision maker wants to predict weather tomorrow by eliciting and aggregating information from crowd. How can the decision maker incentivize the crowds to report their information truthfully? Many truthful peer prediction mechanisms have been proposed for homogeneous agents, whose types are drawn from the same distribution. However, in many situations, the population is a hybrid crowd of different types of agents with different forms of information, and the decision maker has neither the identity of any individual nor the proportion of each types of agents in the crowd. Ignoring the heterogeneity among the agent may lead to inefficient of biased information, which would in turn lead to suboptimal decisions. In this paper, we propose the first framework for information elicitation from hybrid crowds, and two mechanisms to motivate agents to report their information truthfully. The first mechanism combines two mechanisms via linear transformations and the second is based on mutual information. With two mechanisms, the decision maker can collect high quality information from hybrid crowds, and learns the expertise of agents.","2021-07-21","['access control', 'network security', 'vulnerability assessment', 'optimization']","['000cbfdbcbce4825599d93ab7f4f36025814db62', '001680f37d7814ae7ae5ecbc4b05ef0dc782d489', '000c5df8acf814794e2643c1359f2277c4edaefa', '0018087d027bc49a512fb9443cf190a2fb6b55c0', '00179a43a9aacba2dc381478f9bc3a946b886fce', '000eaac83b164769f07de7de7a99104be4e827ae']","arXiv.org","arXiv.org","abs/2107.10119","Journal","94-176",""
"000599193d0faf491ef3d9073f408d1e9951aa9c","['1753015689', '2133022765', '2897755', '153401729', '2141498358', '145564722', '97776354', '72077658', '144355080']","1753015689","Improving Performance of Tape Restore Request Scheduling in the Storage System dCache","Given the anticipated increase in the amount of scientific data, it is widely accepted that primarily disk based storage will become prohibitively expensive. Tape based storage, on the other hand, provides a viable and affordable solution for the ever increasing demand for storage space. Coupled with a disk caching layer that temporarily holds a small fraction of the total data volume to allow for low latency access, it turns tape based systems into active archival storage (write once, read many) that imposes additional demands on data flow optimization compared to traditional backup setups (write once, read never). In order to preserve the lifetime of tapes and minimize the inherently higher access latency, different tape usage strategies are being evaluated. As an important disk storage system for scientific data that transparently handles tape access, dCache is making efforts to evaluate its recall optimization potential and is introducing a proof-of-concept, high-level stage request scheduling component within its SRM implementation.","","['sequence alignment', 'systems biology', 'protein folding', 'performance evaluation']","['0007afdb2e7a96d69f4cd21215fa00a2a3b983fe']","EPJ Web of Conferences","EPJ Web of Conferences","Vol. XY","Proceedings","20-191",""
